c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-94.7351,63.7152,223.713,226.287,7.60673,-0.300058,4.00555,-0.0023869,0.00106346,0.00117326,2.22788e-06,-0.0023869,-0.00106346,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-2.34151,18.5004,41.6825,60.3943,77.4476,102.05,-0.0107673,0.48591,2.13034,4.94767,8.10217,14.6975,
-95.0396,63.4221,223.757,226.243,7.6067,-0.282375,4.00781,-0.0031164,0.00127589,0.00117622,2.22339e-06,-0.0031164,-0.00127589,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-2.76411,18.0782,41.2616,59.9755,77.0313,101.639,-0.0100019,0.470461,2.09686,4.89963,8.04086,14.6171,
-95.283,63.1876,223.791,226.209,7.60674,-0.281894,4.00878,-0.00357281,0.00148324,0.00117858,2.22001e-06,-0.00357281,-0.00148324,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-3.10219,17.7404,40.9247,59.6403,76.6979,101.309,-0.00919993,0.459028,2.07181,4.8636,7.99482,14.5566,
-95.496,62.9822,223.82,226.18,7.6068,-0.287604,4.00879,-0.00390328,0.00167067,0.00118064,2.21709e-06,-0.00390328,-0.00167067,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-3.39801,17.4448,40.6299,59.347,76.4061,101.021,-0.00833951,0.44928,2.05026,4.83253,7.95506,14.5043,
-95.8304,62.6593,223.867,226.133,7.60689,-0.294542,4.00847,-0.00433432,0.00195161,0.00118386,2.2124e-06,-0.00433432,-0.00195161,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-3.86288,16.9803,40.1667,58.886,75.9477,100.568,-0.00664416,0.433967,2.01603,4.78302,7.89163,14.4208,
-96.0734,62.4243,223.901,226.099,7.60694,-0.308418,4.00784,-0.00459589,0.00214431,0.0011862,2.20892e-06,-0.00459589,-0.0021443,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-4.20097,16.6425,39.8299,58.5509,75.6144,100.238,-0.00514576,0.422814,1.9908,4.74643,7.84468,14.3589,
-96.3466,62.1596,223.942,226.058,7.60697,-0.31665,4.00746,-0.0048621,0.0023329,0.00118884,2.20485e-06,-0.0048621,-0.00233289,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-4.58132,16.2625,39.4509,58.1739,75.2397,99.8681,-0.00312605,0.409972,1.96143,4.70371,7.78979,14.2865,
-96.6195,61.8948,223.984,226.016,7.60699,-0.326029,4.00724,-0.00511108,0.00250152,0.00119146,2.20065e-06,-0.00511108,-0.00250151,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-4.96166,15.8824,39.072,57.797,74.865,99.4982,-0.000780015,0.396997,1.93141,4.65993,7.73347,14.212,
-96.8923,61.6297,224.028,225.972,7.607,-0.333362,4.00715,-0.00531399,0.0026512,0.00119409,2.19635e-06,-0.00531399,-0.0026512,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-5.34202,15.5024,38.6931,57.4201,74.4905,99.1286,0.00194012,0.383959,1.90084,4.6152,7.67584,14.1358,
-97.1951,61.3349,224.077,225.923,7.60701,-0.341094,4.00705,-0.00551915,0.00279889,0.001197,2.19145e-06,-0.00551915,-0.00279889,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-5.76462,15.0801,38.2721,57.0015,74.0745,98.7181,0.00537482,0.369447,1.86636,4.56459,7.61053,14.0493,
-97.4976,61.0398,224.127,225.873,7.60702,-0.348438,4.007,-0.00569454,0.00293115,0.0011999,2.18647e-06,-0.00569454,-0.00293114,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-6.18722,14.6578,37.8511,56.5829,73.6585,98.3078,0.00925246,0.355002,1.83153,4.5133,7.54423,13.9613,
-97.7696,60.7739,224.174,225.826,7.60703,-0.355347,4.00689,-0.00583252,0.00303444,0.0012025,2.18189e-06,-0.00583252,-0.00303443,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-6.56757,14.2777,37.4723,56.2061,73.2842,97.9387,0.0131499,0.342036,1.7998,4.46641,7.48353,13.8806,
-98.1018,60.4487,224.232,225.768,7.60703,-0.360429,4.00686,-0.00598678,0.00314425,0.00120568,2.17621e-06,-0.00598678,-0.00314424,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-7.03243,13.8132,37.0092,55.7457,72.8269,97.4878,0.018428,0.326302,1.76069,4.40841,7.40831,13.7806,
-98.3431,60.2119,224.274,225.726,7.60716,-0.366322,4.00683,-0.00608587,0.00321511,0.00120798,2.17202e-06,-0.00608587,-0.0032151,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-7.3705,13.4753,36.6724,55.4109,72.4943,97.1599,0.0226226,0.314987,1.73211,4.3659,7.35309,13.707,
-98.6145,59.9453,224.323,225.677,7.60715,-0.369401,4.00565,-0.00618919,0.00328778,0.00121056,2.16727e-06,-0.00618919,-0.00328777,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-7.75084,13.0952,36.2935,55.0342,72.1201,96.7911,0.0276916,0.30242,1.69992,4.31785,7.29059,13.6236,
-98.9457,59.6192,224.382,225.618,7.6071,-0.373478,4.00575,-0.00629827,0.00336835,0.00121371,2.16141e-06,-0.00629827,-0.00336834,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-8.21568,12.6307,35.8304,54.5738,71.6628,96.3405,0.0343943,0.287339,1.6606,4.25894,7.21382,13.5211,
-99.2165,59.3521,224.432,225.568,7.60705,-0.37812,4.0062,-0.00637391,0.00342654,0.00121628,2.15658e-06,-0.00637391,-0.00342653,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-8.59599,12.2506,35.4514,54.1971,71.2887,95.9718,0.0403114,0.275224,1.62841,4.21055,7.15064,13.4366,
-99.487,59.0847,224.482,225.518,7.60703,-0.381168,4.00655,-0.00645209,0.00347675,0.00121884,2.1517e-06,-0.00645209,-0.00347674,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-8.97631,11.8704,35.0725,53.8205,70.9146,95.6031,0.0466227,0.263294,1.59618,4.16191,7.08705,13.3514,
-99.7873,58.7873,224.538,225.462,7.60702,-0.383616,4.00674,-0.0065364,0.00352613,0.00122167,2.14624e-06,-0.0065364,-0.00352612,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-9.39887,11.4481,34.6514,53.4019,70.4989,95.1936,0.0540883,0.250309,1.56043,4.10777,7.01614,13.2562,
-100.027,58.5492,224.584,225.416,7.60702,-0.385954,4.00685,-0.00659863,0.00356222,0.00122393,2.14186e-06,-0.00659863,-0.0035622,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-9.73691,11.1102,34.3146,53.067,70.1663,94.8659,0.0604001,0.240152,1.53195,4.06447,6.95933,13.1799,
-100.297,58.2811,224.635,225.365,7.60704,-0.387518,4.00686,-0.00664418,0.00359948,0.00122647,2.13691e-06,-0.00664418,-0.00359947,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-10.1172,10.7301,33.9356,52.6903,69.7921,94.4973,0.067883,0.228997,1.50005,4.0158,6.89538,13.0939,
-100.597,57.9829,224.692,225.308,7.60712,-0.390313,4.00656,-0.00668856,0.00364061,0.00122928,2.13141e-06,-0.00668856,-0.0036406,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-10.5398,10.3076,33.5144,52.2716,69.3764,94.0877,0.0766136,0.216964,1.4649,3.96198,6.82452,12.9984,
-100.866,57.7143,224.744,225.256,7.6071,-0.393332,4.00579,-0.00671356,0.00367415,0.00123179,2.12645e-06,-0.00671356,-0.00367413,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-10.9201,9.92746,33.1354,51.8948,69.0021,93.719,0.0848921,0.206438,1.43344,3.9136,6.76071,12.9123,
-101.135,57.4454,224.796,225.204,7.60706,-0.396136,4.00587,-0.00677156,0.00370158,0.00123431,2.12144e-06,-0.00677156,-0.00370156,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-11.3003,9.54731,32.7563,51.518,68.6279,93.3504,0.0935583,0.196133,1.40202,3.8651,6.69664,12.8257,
-101.374,57.2062,224.842,225.158,7.60703,-0.396749,4.00626,-0.00682542,0.00372252,0.00123653,2.11698e-06,-0.00682542,-0.00372251,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-11.6383,9.20939,32.4194,51.1831,68.2952,93.0227,0.1016,0.187205,1.3742,3.82201,6.63962,12.7486,
-101.642,56.9368,224.895,225.105,7.60701,-0.397356,4.00655,-0.00689492,0.00374664,0.00123903,2.11197e-06,-0.00689492,-0.00374662,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-12.0185,8.82924,32.0403,50.8062,67.921,92.654,0.110974,0.177461,1.34317,3.77377,6.57569,12.662,
-101.94,56.6373,224.953,225.047,7.607,-0.397725,4.00677,-0.00692352,0.00377373,0.00124179,2.1064e-06,-0.00692352,-0.00377372,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-12.441,8.4068,31.619,50.3875,67.505,92.2443,0.121862,0.167064,1.30907,3.72051,6.50496,12.566,
-102.208,56.3674,225.006,224.994,7.607,-0.400477,4.00677,-0.00695713,0.00379803,0.00124427,2.10138e-06,-0.00695713,-0.00379801,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-12.8212,8.02662,31.2399,50.0105,67.1307,91.8755,0.132039,0.15804,1.27867,3.67282,6.4415,12.4798,
-102.476,56.0973,225.059,224.941,7.60699,-0.401821,4.00676,-0.00695602,0.00381938,0.00124674,2.09636e-06,-0.00695602,-0.00381937,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-13.2015,7.64639,30.8607,49.6335,66.7562,91.5067,0.142657,0.149353,1.24849,3.62526,6.37808,12.3934,
-102.714,55.857,225.107,224.893,7.60699,-0.404821,4.00663,-0.00696988,0.00383604,0.00124892,2.09188e-06,-0.00696988,-0.00383602,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-13.5394,7.30842,30.5236,49.2984,66.4234,91.1788,0.152422,0.141877,1.22181,3.58306,6.32172,12.3166,
-102.952,55.6164,225.154,224.846,7.60698,-0.405954,4.00661,-0.00699521,0.00385026,0.00125111,2.08739e-06,-0.00699521,-0.00385024,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-13.8774,6.97044,30.1865,48.9633,66.0905,90.8509,0.162505,0.134635,1.19528,3.54092,6.26535,12.2396,
-103.189,55.3757,225.202,224.798,7.60697,-0.406851,4.00665,-0.00700335,0.00386198,0.00125328,2.08288e-06,-0.00700335,-0.00386196,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-14.2154,6.63246,29.8494,48.6281,65.7577,90.523,0.172937,0.127659,1.16892,3.49888,6.20901,12.1626,
-103.485,55.0745,225.262,224.738,7.60697,-0.408293,4.00663,-0.00707045,0.00387542,0.00125599,2.07725e-06,-0.00707045,-0.0038754,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-14.6378,6.21001,29.4281,48.2092,65.3415,90.1131,0.18636,0.119254,1.1362,3.4465,6.1387,12.0664,
-103.722,54.8333,225.31,224.69,7.60696,-0.407255,4.00677,-0.00711223,0.00388649,0.00125815,2.07274e-06,-0.00711223,-0.00388647,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-14.9757,5.87204,29.0909,47.874,65.0086,89.7851,0.197444,0.112847,1.11031,3.40486,6.08268,11.9896,
-103.989,54.5618,225.364,224.636,7.60696,-0.407692,4.00683,-0.00705836,0.00390183,0.00126058,2.06769e-06,-0.00705836,-0.00390181,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-15.3559,5.49174,28.7116,47.4968,64.6339,89.416,0.210335,0.106079,1.08165,3.35848,6.02014,11.9037,
-104.284,54.2597,225.424,224.576,7.60696,-0.412621,4.00655,-0.00713529,0.00391852,0.00126326,2.06209e-06,-0.00713529,-0.0039185,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-15.7782,5.06931,28.2901,47.0778,64.2176,89.0059,0.224971,0.0988244,1.05001,3.30712,5.95078,11.8083,
-104.55,53.9876,225.479,224.521,7.60695,-0.410429,4.00672,-0.00711678,0.00392777,0.00126567,2.05701e-06,-0.00711678,-0.00392775,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-16.1583,4.68902,27.9108,46.7005,63.8429,88.6367,0.238732,0.0927181,1.02178,3.26098,5.88831,11.7222,
-104.816,53.7153,225.533,224.466,7.60694,-0.413821,4.00661,-0.00712803,0.00393984,0.00126806,2.05195e-06,-0.00712803,-0.00393982,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-16.5385,4.30875,27.5314,46.3232,63.4681,88.2675,0.252805,0.0869448,0.993897,3.21521,5.82622,11.6365,
-105.051,53.4729,225.582,224.418,7.60693,-0.414444,4.00661,-0.00712817,0.00394641,0.00127019,2.04743e-06,-0.00712817,-0.00394639,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-16.8764,3.97072,27.1941,45.9878,63.135,87.9393,0.265722,0.0820995,0.969266,3.17457,5.77096,11.5601,
-105.287,53.2304,225.631,224.369,7.60692,-0.415686,4.00659,-0.00719219,0.00395328,0.00127231,2.04292e-06,-0.00719219,-0.00395326,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-17.2142,3.63274,26.8569,45.6525,62.8018,87.611,0.278877,0.0774724,0.944829,3.1341,5.71587,11.4838,
-105.581,52.927,225.692,224.308,7.60691,-0.413863,4.00679,-0.0071764,0.00396138,0.00127495,2.03727e-06,-0.0071764,-0.00396136,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-17.6365,3.21019,26.4352,45.2332,62.3853,87.2006,0.295867,0.0721767,0.914706,3.08388,5.64732,11.3888,
-105.816,52.684,225.741,224.259,7.60691,-0.416941,4.00672,-0.00719201,0.00397068,0.00127705,2.03278e-06,-0.00719201,-0.00397066,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-17.9743,2.87215,26.0979,44.8977,62.052,86.8722,0.309731,0.0682377,0.890933,3.04405,5.59284,11.3131,
-106.11,52.38,225.803,224.197,7.6069,-0.417037,4.00669,-0.00725434,0.00397868,0.00127967,2.02714e-06,-0.00725434,-0.00397866,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-18.3965,2.44967,25.6763,44.4784,61.6354,86.4618,0.32752,0.0636588,0.861432,2.99438,5.52476,11.2184,
-106.374,52.1062,225.858,224.142,7.6069,-0.41594,4.00684,-0.00729283,0.00398758,0.00128202,2.02208e-06,-0.00729283,-0.00398756,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-18.7765,2.06941,25.2968,44.1009,61.2604,86.0923,0.343937,0.0599387,0.835275,2.95006,5.46386,11.1335,
-106.637,51.832,225.913,224.087,7.6069,-0.416334,4.00687,-0.00728426,0.00399943,0.00128436,2.01703e-06,-0.00728426,-0.00399941,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-19.1566,1.68909,24.9172,43.7234,60.8852,85.7226,0.360745,0.0566305,0.809552,2.90619,5.40343,11.0491,
-106.901,51.5577,225.969,224.031,7.60691,-0.418761,4.00669,-0.00728612,0.00401301,0.0012867,2.012e-06,-0.00728612,-0.00401299,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-19.5365,1.30881,24.5376,43.3458,60.5101,85.3529,0.377905,0.0536739,0.78418,2.86267,5.34335,10.9651,
-107.135,51.3136,226.018,223.982,7.6069,-0.420284,4.00657,-0.00729939,0.00402138,0.00128877,2.00751e-06,-0.00729939,-0.00402136,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-19.8743,0.970778,24.2002,43.0102,60.1766,85.0242,0.393552,0.0513324,0.761792,2.82405,5.28992,10.8902,
-107.485,50.947,226.093,223.907,7.60689,-0.42085,4.00656,-0.00728494,0.0040322,0.00129186,2.00077e-06,-0.00728494,-0.00403218,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-20.3809,0.463688,23.694,42.5067,59.6763,84.5311,0.41769,0.0483929,0.728676,2.76649,5.21006,10.778,
-107.777,50.6412,226.155,223.845,7.60688,-0.423585,4.00651,-0.0073501,0.00404093,0.00129442,1.99515e-06,-0.0073501,-0.00404091,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-20.803,0.0411984,23.2723,42.0871,59.2593,84.1202,0.438278,0.0463643,0.701443,2.71885,5.14379,10.6848,
-108.097,50.3045,226.224,223.776,7.60687,-0.421601,4.0067,0.00544841,0.0146555,0.000829314,6.32781e-06,0.00544841,-0.0146545,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-0.423639,22.8082,41.6255,58.8006,83.6681,97.0089,0.0447441,0.671945,2.66677,5.0711,10.5823,15.0904,
-108.359,50.0285,226.289,223.711,7.60576,-2.18023,4.08824,0.00916291,0.0141313,0.000837087,6.31657e-06,0.00916291,-0.0141304,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-0.803915,22.4286,41.2482,58.426,83.2999,96.6459,0.0436896,0.644243,2.61748,5.00211,10.4848,14.9776,
-108.616,49.7483,226.544,223.456,7.60725,-1.73246,4.10899,0.00684185,0.0102808,0.000846408,6.27343e-06,0.00684185,-0.0102805,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-1.18395,22.051,40.8792,58.0675,82.9655,96.3313,0.0411701,0.538333,2.42781,4.73597,10.1079,14.5413,
-108.901,49.436,226.798,223.202,7.61106,-1.29505,4.04966,0.00338911,0.00652668,0.000856455,6.23113e-06,0.00338911,-0.00652658,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-1.6065,21.6305,40.4668,57.6652,82.5867,95.9721,0.0403888,0.434477,2.24041,4.47231,9.73371,14.1078,
-109.186,49.1237,226.988,223.012,7.61234,-0.814951,3.98158,0.00029302,0.00391727,0.000865904,6.20002e-06,0.00029302,-0.00391725,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-2.0292,21.2089,40.0512,57.2568,82.1957,95.5955,0.0411408,0.358289,2.10185,4.27678,9.45564,13.7854,
-109.415,48.8742,227.088,222.912,7.61148,-0.506096,3.96019,-0.00130948,0.00274525,0.000873004,6.18377e-06,-0.00130948,-0.00274525,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-2.36746,20.8712,39.7164,56.9259,81.8737,95.2811,0.0422765,0.318827,2.02947,4.17434,9.30962,13.616,
-109.672,48.594,227.161,222.84,7.60984,-0.388031,3.96789,-0.00243436,0.00214132,0.000880636,6.17209e-06,-0.00243436,-0.00214131,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-2.7479,20.4911,39.3385,56.5506,81.5049,94.9177,0.043471,0.290694,1.97755,4.1007,9.2045,13.4939,
-109.93,48.3139,227.213,222.787,7.60856,-0.301799,3.98428,-0.00313551,0.00188889,0.000888091,6.16362e-06,-0.00313551,-0.00188889,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-3.12832,20.1109,38.9598,56.1739,81.1329,94.5496,0.0447213,0.270588,1.94012,4.04746,9.12832,13.4054,
-110.187,48.0339,227.254,222.746,7.60779,-0.268139,3.99694,-0.0035457,0.00184569,0.000895438,6.15704e-06,-0.0035457,-0.00184568,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-3.50871,19.7307,38.5808,55.7963,80.759,94.1788,0.045996,0.2552,1.91122,4.00621,9.06917,13.3366,
-110.444,47.7538,227.29,222.709,7.60749,-0.256945,4.00442,-0.00388584,0.00189366,0.000902734,6.15124e-06,-0.00388584,-0.00189366,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-3.88901,19.3505,38.2016,55.4185,80.3844,93.8068,0.047298,0.241815,1.88592,3.97003,9.01722,13.2762,
-110.673,47.5047,227.321,222.679,7.60742,-0.253108,4.00746,-0.00404725,0.0019692,0.000909198,6.14636e-06,-0.00404725,-0.0019692,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-4.22712,19.0125,37.8645,55.0825,80.051,93.4758,0.0486648,0.230771,1.86481,3.93973,8.97358,13.2254,
-110.901,47.2556,227.351,222.649,7.60743,-0.258241,4.00805,-0.00422432,0.00205721,0.000915649,6.14156e-06,-0.00422432,-0.0020572,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-4.56518,18.6745,37.5274,54.7465,79.7177,93.1446,0.0501345,0.220017,1.84414,3.91,8.93072,13.1755,
-111.13,47.0063,227.382,222.618,7.60746,-0.261371,4.00791,-0.00435577,0.00214274,0.000922094,6.13671e-06,-0.00435577,-0.00214274,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-4.90327,18.3365,37.1902,54.4104,79.3843,92.8135,0.0518326,0.209328,1.8234,3.88008,8.88749,13.1251,
-111.358,46.7568,227.413,222.587,7.60759,-0.2669,4.00754,-0.00443998,0.0022268,0.000928532,6.13181e-06,-0.00443998,-0.0022268,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-5.24139,17.9985,36.8531,54.0744,79.0509,92.4824,0.053761,0.198731,1.80264,3.85004,8.84399,13.0743,
-111.615,46.476,227.448,222.552,7.6076,-0.273641,4.00622,-0.0045733,0.00231601,0.000935768,6.12622e-06,-0.0045733,-0.002316,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-5.62173,17.6182,36.4738,53.6964,78.676,92.1101,0.0561359,0.186766,1.77904,3.81582,8.79435,13.0164,
-111.9,46.1638,227.488,222.512,7.60756,-0.278636,4.00606,-0.00469841,0.00240429,0.000943801,6.11986e-06,-0.00469841,-0.00240429,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-6.04433,17.1957,36.0524,53.2764,78.2595,91.6966,0.0591391,0.173432,1.75245,3.77712,8.73809,12.9507,
-112.213,45.8202,227.534,222.466,7.60751,-0.284679,4.00627,-0.00483341,0.00249272,0.000952625,6.11273e-06,-0.00483341,-0.00249271,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-6.50919,16.7309,35.5889,52.8145,77.8015,91.2419,0.0628543,0.158787,1.72291,3.73397,8.67521,12.8772,
-112.469,45.5388,227.571,222.429,7.60748,-0.290196,4.00656,-0.00497245,0.00255761,0.000959836,6.10679e-06,-0.00497245,-0.0025576,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-6.88948,16.3507,35.2097,52.4366,77.4269,90.87,0.0662023,0.146797,1.69847,3.69816,8.62291,12.816,
-112.725,45.2572,227.61,222.39,7.60747,-0.292305,4.00682,-0.0050379,0.00261526,0.000967039,6.10075e-06,-0.0050379,-0.00261526,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-7.26984,15.9704,34.8304,52.0586,77.0522,90.4982,0.0699448,0.134899,1.67388,3.66198,8.5699,12.754,
-112.98,44.9755,227.649,222.351,7.60745,-0.29794,4.00678,-0.00516183,0.00267241,0.000974231,6.09468e-06,-0.00516183,-0.00267241,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-7.65012,15.5901,34.4512,51.6808,76.6777,90.1265,0.0739091,0.123083,1.64926,3.62566,8.51661,12.6916,
-113.235,44.6936,227.688,222.312,7.60752,-0.299737,4.00687,-0.00521427,0.00272534,0.000981415,6.08853e-06,-0.00521427,-0.00272533,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-8.03048,15.2098,34.0719,51.3029,76.3032,89.7549,0.0782615,0.111423,1.62461,3.58913,8.46286,12.6286,
